fragment,reached
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Model-L312_L332,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Model-L346_L410,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Model-L351_L410,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Model-L470_L614,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Model-L487_L602,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Model-L487_L629,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Model-L516_L629,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Octree-L88_L91,false
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Parser-L137_L253,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Parser-L142_L253,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Parser-L330_L1974,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-PluginLoader-L39_L107,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Prob-L351_L362,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-RuleWriter-L114_L152,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-RuleWriter-L120_L149,false
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-RuleWriter-L283_L295,false
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-RuleWriter-L388_L396,false
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-RuleWriter-L401_L416,false
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-RuleWriter-L423_L452,false
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-RuleWriter-L502_L505,false
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-SvgImport-L105_L112,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-SvgImport-L282_L334,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-SvgImport-L282_L336,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Transform-L114_L224,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Transform-L454_L525,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Transform-L475_L520,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Transform-L540_L549,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-UtBuilder-L111_L140,true
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-UtBuilder-L94_L98,true
ripreal-V8LogScanner-3789156a0ab07c4b2cdd91e8165ca733ecc01905-AbstractOp-L73_L78,false
ripreal-V8LogScanner-3789156a0ab07c4b2cdd91e8165ca733ecc01905-CmdAddLogEvent-L23_L32,false
ripreal-V8LogScanner-3789156a0ab07c4b2cdd91e8165ca733ecc01905-LogBuilder-L93_L98,false
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-EntityDaoImpl-L134_L170,false
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-EntityDaoImpl-L157_L169,false
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-EntityDaoImpl-L382_L405,false
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-EntityDaoImpl-L431_L495,false
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-EntityDaoImpl-L431_L497,false
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-EntityDaoImpl-L444_L490,false
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-EntityTools-L36_L54,true
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-SqlMakeTools-L230_L334,true
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-SqlMakeTools-L230_L342,true
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-SqlMakeTools-L452_L545,true
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-SqlMakeTools-L452_L565,true
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-SqlMakeTools-L585_L632,true
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-SqlModifier-L36_L46,false
sranka-jdbcimage-4b16de3a349a30e5d69633a0fea6e08d486392b9-ChunkedReader-L101_L110,true
StarlangSoftware-Corpus-c0b50a746e5179df1b236273bcf1ec6d1cc988c7-Corpus-L361_L365,true
StarlangSoftware-Corpus-c0b50a746e5179df1b236273bcf1ec6d1cc988c7-Corpus-L382_L390,true
StarlangSoftware-Corpus-c0b50a746e5179df1b236273bcf1ec6d1cc988c7-Corpus-L411_L441,true
StarlangSoftware-Corpus-c0b50a746e5179df1b236273bcf1ec6d1cc988c7-Corpus-L412_L439,true
StarlangSoftware-Corpus-c0b50a746e5179df1b236273bcf1ec6d1cc988c7-SentenceSplitter-L305_L488,true
StarlangSoftware-Corpus-c0b50a746e5179df1b236273bcf1ec6d1cc988c7-SentenceSplitter-L77_L84,false
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer-L1160_L1174,true
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer-L168_L209,false
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer-L400_L573,true
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer-L410_L571,true
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer-L656_L666,true
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer-L682_L692,true
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer-L740_L751,true
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmMorphologicalAnalyzer-L981_L1074,true
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-FsmParse-L400_L426,true
StarlangSoftware-TurkishMorphologicalDisambiguation-bf8dbc2cd835c67178eb896939ad1009b6743486-HmmDisambiguation-L135_L142,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ChronoZonedDateTime-L453_L459,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-Clock-L241_L251,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeBuilder-L226_L268,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeBuilder-L232_L258,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeBuilder-L273_L282,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeBuilder-L577_L595,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeBuilder-L579_L594,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeBuilder-L603_L611,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeBuilder-L618_L625,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L1389_L1509,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L2037_L2041,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L2360_L2390,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L2360_L2394,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L2561_L2566,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L2703_L2721,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L2938_L2994,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L3095_L3119,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L3367_L3380,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L3414_L3433,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L3415_L3425,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L3691_L3703,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatterBuilder-L447_L456,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatter-L1554_L1559,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimeFormatter-L1581_L1592,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-DateTimePrintContext-L128_L158,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-Duration-L1299_L1330,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-Duration-L1299_L1331,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-HijrahChronology-L384_L510,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-HijrahDate-L1236_L1258,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-HijrahDate-L1293_L1449,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-HijrahDate-L1562_L1650,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-HijrahDate-L1687_L1755,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-Instant-L681_L687,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-IsoChronology-L402_L533,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-JapaneseChronology-L465_L558,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-JapaneseChronology-L573_L589,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-LocalDate-L382_L386,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-LocalDate-L579_L594,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-LocalTime-L623_L640,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-LocalTime-L913_L919,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-MinguoChronology-L302_L428,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-Period-L214_L234,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-Period-L916_L925,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-Period-L916_L926,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-SimpleDateTimeTextProvider-L113_L269,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-SimpleDateTimeTextProvider-L392_L396,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-SimpleDateTimeTextProvider-L431_L440,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-StandardZoneRules-L133_L143,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-StandardZoneRules-L189_L195,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ThaiBuddhistChronology-L302_L428,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L115_L202,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L174_L188,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L237_L292,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L237_L306,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L240_L291,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L350_L365,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L395_L433,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L399_L432,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L414_L432,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L543_L571,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L590_L622,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L591_L625,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L651_L691,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L658_L689,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L709_L722,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L734_L757,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L767_L797,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L902_L929,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesCompiler-L902_L936,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-TzdbZoneRulesProvider-L234_L241,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ValueRange-L277_L281,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZonedDateTime-L447_L455,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneId-L334_L357,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneId-L380_L386,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneOffset-L192_L226,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneOffset-L243_L250,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneOffset-L338_L360,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneOffset-L338_L363,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneOffset-L427_L433,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneOffset-L427_L434,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneOffsetTransitionRule-L508_L511,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRegion-L102_L122,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRulesBuilder-L362_L424,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRulesBuilder-L385_L418,true
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRulesBuilder-L525_L530,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRulesBuilder-L539_L544,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRulesBuilder-L575_L597,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRulesBuilder-L575_L601,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRulesBuilder-L733_L739,false
ThreeTen-threetenbp-bdf97bf72f4e5af7ae3c3af1ea8e3407c1451341-ZoneRulesProvider-L164_L167,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharacterClass-L247_L251,false
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharacterClass-L397_L682,false
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharacterClass-L398_L680,false
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharacterClass-L690_L733,false
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharacterClass-L751_L758,false
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharacterClass-L796_L801,false
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharacterClass-L870_L873,false
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharCharMap-L548_L574,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharCharMap-L548_L575,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Matcher-L1018_L1023,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Matcher-L2406_L2434,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Matcher-L2406_L2435,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Replacer-L409_L417,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Replacer-L409_L418,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Replacer-L439_L447,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Replacer-L439_L448,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1272_L1305,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1703_L1714,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L267_L402,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L424_L597,true
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L611_L634,false
vmzakharov-dataframe-ec-b5cef516c1f02207399f751ba922f9e5347f8f3c-CsvDataSet-L392_L422,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ConfigParser-L184_L189,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ConfigParser-L232_L248,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ConfigParser-L234_L247,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ConfigParser-L86_L142,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-DefaultParser-L46_L55,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-DefaultParser-L49_L54,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-FileUtils-L108_L126,false
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-FileUtils-L73_L82,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-JinjaParser-L147_L155,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-KeyMapper-L120_L146,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-MetaDataParser-L203_L208,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ReferenceResolver-L228_L245,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ReferenceResolver-L265_L274,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ReferenceResolver-L325_L349,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ReferenceResolver-L328_L349,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ReferenceResolver-L330_L348,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-TomlParser-L113_L121,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-TomlParser-L130_L135,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-UnitResolver-L95_L125,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-Validator-L101_L142,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ValueInferrer-L116_L125,true
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-ValueInferrer-L135_L144,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-CtrLoaderInteger-L798_L801,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-SolutionChecker-L171_L189,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-SolutionChecker-L172_L207,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-SolutionChecker-L270_L287,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-SolutionChecker-L318_L320,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-SolutionChecker-L437_L441,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-SolutionChecker-L440_L447,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-TreeEvaluator-L896_L899,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-Utilities-L577_L621,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-Values-L59_L65,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XNode-L445_L563,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XNode-L482_L561,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XNodeLeaf-L47_L52,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L1594_L1605,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L1649_L1663,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L296_L302,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L313_L348,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L433_L460,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L437_L446,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L656_L671,false
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L755_L772,true
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L812_L828,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-AbstractSegmentation-L143_L158,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-AbstractSegmentation-L148_L158,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-AbstractSegmentation-L168_L178,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-AutoDetector-L114_L135,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-AutoDetector-L119_L134,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-AutoDetector-L339_L359,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-AutoDetector-L83_L92,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-BidirectionalMinimumMatching-L62_L82,false
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-ChineseWordAnalyzer-L82_L103,false
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-ChineseWordTokenizer-L124_L152,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DictionaryFactory-L69_L77,false
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DictionaryTrie-L412_L419,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DictionaryTrie-L83_L92,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DirectoryWatcher-L149_L193,false
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DirectoryWatcher-L229_L235,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DirectoryWatcher-L75_L102,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-GenericTrie-L174_L214,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-GenericTrie-L352_L359,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-GenericTrie-L74_L83,true
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-HotWord-L47_L57,true
